group,prevalence,scenario,transmission,spillover,description,species,density
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,97.95918367346938
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,104.08163265306122
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,110.20408163265306
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,116.3265306122449
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,122.44897959183673
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,128.57142857142856
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,134.6938775510204
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,140.81632653061223
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,146.93877551020407
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,153.0612244897959
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,159.18367346938774
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,165.30612244897958
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,171.42857142857142
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,177.55102040816325
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,183.6734693877551
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,189.79591836734693
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,195.91836734693877
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,202.0408163265306
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,208.16326530612244
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,214.28571428571428
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,220.40816326530611
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,226.53061224489795
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,232.6530612244898
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,238.77551020408163
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,244.89795918367346
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,251.0204081632653
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,257.1428571428571
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,263.265306122449
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,269.3877551020408
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,275.51020408163265
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,281.63265306122446
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,287.7551020408163
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,293.87755102040813
species 2,0,4,dd,0,4: sp. 1 rel. abundance,species 1,300
combined,1.0321921390178515e-8,4,dd,0,4: sp. 1 rel. abundance,species 1,0
combined,0.011821881799897582,4,dd,0,4: sp. 1 rel. abundance,species 1,6.122448979591836
combined,0.02388006833964757,4,dd,0,4: sp. 1 rel. abundance,species 1,12.244897959183673
combined,0.03506647386165659,4,dd,0,4: sp. 1 rel. abundance,species 1,18.36734693877551
combined,0.045472341428280175,4,dd,0,4: sp. 1 rel. abundance,species 1,24.489795918367346
combined,0.055176622178619315,4,dd,0,4: sp. 1 rel. abundance,species 1,30.612244897959183
combined,0.06424792552350593,4,dd,0,4: sp. 1 rel. abundance,species 1,36.73469387755102
combined,0.07274625396578811,4,dd,0,4: sp. 1 rel. abundance,species 1,42.857142857142854
combined,0.08072422307018681,4,dd,0,4: sp. 1 rel. abundance,species 1,48.97959183673469
combined,0.08822820735904069,4,dd,0,4: sp. 1 rel. abundance,species 1,55.10204081632653
combined,0.09529922739851356,4,dd,0,4: sp. 1 rel. abundance,species 1,61.224489795918366
combined,0.10197370477245983,4,dd,0,4: sp. 1 rel. abundance,species 1,67.3469387755102
combined,0.10828408261938292,4,dd,0,4: sp. 1 rel. abundance,species 1,73.46938775510203
combined,0.1142593740189923,4,dd,0,4: sp. 1 rel. abundance,species 1,79.59183673469387
combined,0.11992557257932793,4,dd,0,4: sp. 1 rel. abundance,species 1,85.71428571428571
combined,0.12530604601537576,4,dd,0,4: sp. 1 rel. abundance,species 1,91.83673469387755
combined,0.13042189242502475,4,dd,0,4: sp. 1 rel. abundance,species 1,97.95918367346938
combined,0.1352920640256274,4,dd,0,4: sp. 1 rel. abundance,species 1,104.08163265306122
combined,0.13993411134020134,4,dd,0,4: sp. 1 rel. abundance,species 1,110.20408163265306
combined,0.14436343732040205,4,dd,0,4: sp. 1 rel. abundance,species 1,116.3265306122449
combined,0.14859446343895738,4,dd,0,4: sp. 1 rel. abundance,species 1,122.44897959183673
combined,0.152640122055634,4,dd,0,4: sp. 1 rel. abundance,species 1,128.57142857142856
combined,0.15651236683294975,4,dd,0,4: sp. 1 rel. abundance,species 1,134.6938775510204
combined,0.16022215335713968,4,dd,0,4: sp. 1 rel. abundance,species 1,140.81632653061223
combined,0.16377948138160647,4,dd,0,4: sp. 1 rel. abundance,species 1,146.93877551020407
combined,0.16719354115512264,4,dd,0,4: sp. 1 rel. abundance,species 1,153.0612244897959
combined,0.17047284157051149,4,dd,0,4: sp. 1 rel. abundance,species 1,159.18367346938774
combined,0.1736251793445331,4,dd,0,4: sp. 1 rel. abundance,species 1,165.30612244897958
combined,0.17665780469960257,4,dd,0,4: sp. 1 rel. abundance,species 1,171.42857142857142
combined,0.1795774073093016,4,dd,0,4: sp. 1 rel. abundance,species 1,177.55102040816325
combined,0.18239018943813168,4,dd,0,4: sp. 1 rel. abundance,species 1,183.6734693877551
combined,0.1851019009981719,4,dd,0,4: sp. 1 rel. abundance,species 1,189.79591836734693
combined,0.18771790404781105,4,dd,0,4: sp. 1 rel. abundance,species 1,195.91836734693877
combined,0.19024317513805214,4,dd,0,4: sp. 1 rel. abundance,species 1,202.0408163265306
combined,0.19268235936161954,4,dd,0,4: sp. 1 rel. abundance,species 1,208.16326530612244
combined,0.1950397581792636,4,dd,0,4: sp. 1 rel. abundance,species 1,214.28571428571428
combined,0.19731943915145736,4,dd,0,4: sp. 1 rel. abundance,species 1,220.40816326530611
combined,0.1995252068166914,4,dd,0,4: sp. 1 rel. abundance,species 1,226.53061224489795
combined,0.20166053977656787,4,dd,0,4: sp. 1 rel. abundance,species 1,232.6530612244898
combined,0.20372882848197088,4,dd,0,4: sp. 1 rel. abundance,species 1,238.77551020408163
combined,0.20573311447966072,4,dd,0,4: sp. 1 rel. abundance,species 1,244.89795918367346
combined,0.20767635810584067,4,dd,0,4: sp. 1 rel. abundance,species 1,251.0204081632653
combined,0.20956131958850974,4,dd,0,4: sp. 1 rel. abundance,species 1,257.1428571428571
combined,0.21139054295344042,4,dd,0,4: sp. 1 rel. abundance,species 1,263.265306122449
combined,0.213166496592159,4,dd,0,4: sp. 1 rel. abundance,species 1,269.3877551020408
combined,0.2148914642698413,4,dd,0,4: sp. 1 rel. abundance,species 1,275.51020408163265
combined,0.21656760536153474,4,dd,0,4: sp. 1 rel. abundance,species 1,281.63265306122446
combined,0.21819697108841343,4,dd,0,4: sp. 1 rel. abundance,species 1,287.7551020408163
combined,0.21978152811024831,4,dd,0,4: sp. 1 rel. abundance,species 1,293.87755102040813
combined,0.22132298391302155,4,dd,0,4: sp. 1 rel. abundance,species 1,300
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,NaN,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 2,0,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.32991169975232665,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.3170563276357273,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.30516522896205317,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.2941338313613041,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.2838721556538507,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.27430235604758535,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.26535674165316464,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.2569761729095127,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.24910875257347284,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.24170875002153283,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.23473571174800073,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.2281537215129881,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.22193078156809337,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.2160382924566297,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.2104506135414655,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.2051446900132329,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.20009973493462233,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.19529695707396255,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.19071932701519317,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.1863513754078523,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.18217901831983407,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.17818940553817483,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.17437078837541656,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.17071240411689323,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.16720437471521724,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.1638376177238376,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.16060376777863383,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.1574951071983648,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.15450450449189543,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.15162535974081964,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.14885155597703853,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.1461774158013926,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.14359766259588536,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.14110738577186283,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.13870200957255835,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.13637726501298703,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.13412916459516758,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.13195397948361826,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.12984821886629364,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.1278086112606657,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.12583208755438188,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.12391576559558627,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.12205693617018121,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.12025305022254563,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.11850170719294402,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.11680064435941688,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.11514772708464803,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.11354093987941083,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.11197837820392924,5,dd,0,5: sp. 2 rel. abundance,species 1,150
combined,0.11045824093703123,5,dd,0,5: sp. 2 rel. abundance,species 1,150
species 1,1.5586101299169553e-6,6,dd,0,6: all,species 1,0
species 1,0.2607927449209486,6,dd,0,6: all,species 1,6.122448979591836
species 1,0.2943246019242544,6,dd,0,6: all,species 1,12.244897959183673
species 1,0.3066561291653196,6,dd,0,6: all,species 1,18.36734693877551
species 1,0.31306378217917646,6,dd,0,6: all,species 1,24.489795918367346
species 1,0.3169895163121507,6,dd,0,6: all,species 1,30.612244897959183
species 1,0.31964124764236274,6,dd,0,6: all,species 1,36.73469387755102
species 1,0.321552660037702,6,dd,0,6: all,species 1,42.857142857142854
species 1,0.32299577862996043,6,dd,0,6: all,species 1,48.97959183673469
species 1,0.3241239236518545,6,dd,0,6: all,species 1,55.10204081632653
species 1,0.3250300641906004,6,dd,0,6: all,species 1,61.224489795918366
species 1,0.3257738630518204,6,dd,0,6: all,species 1,67.3469387755102
species 1,0.3263953479667227,6,dd,0,6: all,species 1,73.46938775510203
species 1,0.3269224277134935,6,dd,0,6: all,species 1,79.59183673469387
species 1,0.32737508033598534,6,dd,0,6: all,species 1,85.71428571428571
species 1,0.3277680020964954,6,dd,0,6: all,species 1,91.83673469387755
species 1,0.32811232536458906,6,dd,0,6: all,species 1,97.95918367346938
species 1,0.3284162960295923,6,dd,0,6: all,species 1,104.08163265306122
species 1,0.32868722537039197,6,dd,0,6: all,species 1,110.20408163265306
species 1,0.32892966871802665,6,dd,0,6: all,species 1,116.3265306122449
species 1,0.3291481593021326,6,dd,0,6: all,species 1,122.44897959183673
species 1,0.329345886287629,6,dd,0,6: all,species 1,128.57142857142856
species 1,0.32952573669640634,6,dd,0,6: all,species 1,134.6938775510204
species 1,0.32969010949111177,6,dd,0,6: all,species 1,140.81632653061223
species 1,0.3298408951151987,6,dd,0,6: all,species 1,146.93877551020407
